target,person_id,index,age
longevity,LA:14898,0.25,15.485745264624587
longevity,LA:10701,0.52,60.701925838718736
longevity,LA:14348,0.27,24.99367796991306
longevity,LA:8051,-0.27,44.45138351764744
longevity,LA:16491,0.36,10.169727672050945
longevity,LA:20240,0.31,24.34076434251278
longevity,LA:11191,0.7000000000000001,10.547198094417132
longevity,LA:27984,0.20999999999999996,26.970556471993408
longevity,LA:8506,0.07,1.4193643289757194
longevity,LA:123410,-0.45,22.42890441383531
longevity,LA:29607,-0.45,22.42890441383531
longevity,LA:14809,-0.63,13.063650126919867
longevity,LA:11723,0.73,50.42475344260177
longevity,LA:15734,-0.78,22.920596767393754
longevity,LA:10712,-0.54,38.43489827534615
longevity,LA:107004,-0.65,46.92888654138724
longevity,LA:108464,-0.3,47.10921168812471
longevity,LA:22858,-0.15,38.874355039105176
longevity,LA:10192,0.08,31.50145894952081
longevity,LA:23724,-0.13,69.33167106886597
longevity,LA:15219,0.010000000000000009,7.420648229905065
longevity,LA:18639,-1.02,20.633241892309435
longevity,LA:17435,-0.25,74.69133394124982
longevity,LA:29373,-0.36,21.26373637099064
longevity,LA:18375,0.28,23.70074917248002
longevity,LA:5485,0.7,65.4257489760095
longevity,LA:108182,0.83,42.817524455467485
longevity,LA:101896,0.67,66.20591747897558
longevity,LA:10310,0.21000000000000002,34.159854348417106
longevity,LA:19825,-0.15,12.605868272702486
longevity,LA:25730,0.55,62.20465702771268
longevity,LA:14180,-0.039999999999999994,33.865940538237524
longevity,LA:5558,0.19999999999999998,2.8619239272541677
longevity,LA:26129,0.020000000000000018,62.77783773287043
longevity,LA:14108,-0.33,72.07858033944478
longevity,LA:14936,0.46,23.160646313370822
longevity,LA:124315,0.26999999999999996,19.92049434939044
longevity,LA:12275,0.61,67.22849152224896
longevity,LA:14265,-0.30000000000000004,32.73307016469828
longevity,LA:29002,-1.29,54.251294611722386
longevity,LA:5505,-0.33999999999999997,28.417895365813745
longevity,LA:20629,-0.9299999999999999,45.35951456908807
longevity,LA:9712,-0.10000000000000003,62.49640332818009
longevity,LA:23679,-0.8200000000000001,17.05871809165869
longevity,LA:22736,0.73,27.292374371264223
longevity,LA:29406,0.45999999999999996,47.06062765504093
longevity,LA:107227,0.47,46.54056006422895
longevity,LA:11428,0.62,37.21380379195089
longevity,LA:110519,0.55,49.232036731558125
longevity,LA:114788,-0.19,41.65738364085377
longevity,LA:5413,0.9299999999999999,27.96853713882118
