rank,feature,mean_abs_shap
638,t_aspect_orb_ketu_venus,0.000323
639,t_panchanga_vara,0.000320
640,lon_jupiter,0.000314
641,drishti_mars_saturn,0.000298
642,house_moon,0.000292
643,t_d30_jupiter_sign,0.000284
644,t_house_from_sun_mars,0.000274
645,d7_ketu_sign,0.000267
646,t_d10_rahu_sign,0.000241
647,t_house_from_moon_venus,0.000237
648,dist_sun_jupiter,0.000193
649,d10_rahu_sign,0.000184
650,nak_sun,0.000000
651,nak_mars,0.000000
652,nak_mercury,0.000000
653,nak_jupiter,0.000000
654,nak_venus,0.000000
655,nak_saturn,0.000000
656,nak_rahu,0.000000
657,house_rahu,0.000000
658,nak_ketu,0.000000
659,dist_moon_ketu,0.000000
660,dist_mercury_ketu,0.000000
661,dist_jupiter_ketu,0.000000
662,dist_venus_ketu,0.000000
663,dist_rahu_ketu,0.000000
664,rx_sun,0.000000
665,stationary_sun,0.000000
666,combust_sun,0.000000
667,oob_sun,0.000000
668,rx_moon,0.000000
669,stationary_moon,0.000000
670,combust_moon,0.000000
671,dec_moon,0.000000
672,oob_moon,0.000000
673,vel_mars,0.000000
674,rx_mars,0.000000
675,stationary_mars,0.000000
676,oob_mars,0.000000
677,rx_mercury,0.000000
678,stationary_mercury,0.000000
679,rx_jupiter,0.000000
680,stationary_jupiter,0.000000
681,oob_jupiter,0.000000
682,rx_venus,0.000000
683,stationary_venus,0.000000
684,combust_venus,0.000000
685,oob_venus,0.000000
686,rx_saturn,0.000000
687,stationary_saturn,0.000000
688,combust_saturn,0.000000
689,dec_saturn,0.000000
690,oob_saturn,0.000000
691,rx_rahu,0.000000
692,stationary_rahu,0.000000
693,combust_rahu,0.000000
694,lat_rahu,0.000000
695,oob_rahu,0.000000
696,vel_ketu,0.000000
697,rx_ketu,0.000000
698,stationary_ketu,0.000000
699,combust_ketu,0.000000
700,lat_ketu,0.000000
701,oob_ketu,0.000000
702,sav_house_3,0.000000
703,sav_house_4,0.000000
704,sav_house_11,0.000000
705,bav_in_sign_jupiter,0.000000
706,bav_in_sign_venus,0.000000
707,d9_sun_sign,0.000000
708,d10_moon_sign,0.000000
709,d10_mercury_sign,0.000000
710,disp_depth_sun,0.000000
711,disp_depth_mercury,0.000000
712,disp_depth_jupiter,0.000000
713,disp_depth_ketu,0.000000
714,dasha_start_age_sun,0.000000
715,acc_ketu,0.000000
716,jerk_ketu,0.000000
717,drishti_sun_sun,0.000000
718,drishti_sun_mars,0.000000
719,drishti_sun_mercury,0.000000
720,drishti_sun_jupiter,0.000000
721,drishti_sun_venus,0.000000
722,drishti_sun_saturn,0.000000
723,drishti_sun_rahu,0.000000
724,drishti_sun_ketu,0.000000
725,drishti_moon_sun,0.000000
726,drishti_moon_moon,0.000000
727,drishti_moon_mars,0.000000
728,drishti_moon_mercury,0.000000
729,drishti_moon_jupiter,0.000000
730,drishti_moon_saturn,0.000000
731,drishti_moon_rahu,0.000000
732,drishti_moon_ketu,0.000000
733,drishti_mars_sun,0.000000
734,drishti_mars_mars,0.000000
735,drishti_mars_mercury,0.000000
736,drishti_mars_jupiter,0.000000
737,drishti_mars_venus,0.000000
738,drishti_mars_rahu,0.000000
739,drishti_mars_ketu,0.000000
740,drishti_mercury_sun,0.000000
741,drishti_mercury_moon,0.000000
742,drishti_mercury_mars,0.000000
743,drishti_mercury_mercury,0.000000
744,drishti_mercury_jupiter,0.000000
745,drishti_mercury_venus,0.000000
746,drishti_mercury_saturn,0.000000
747,drishti_mercury_rahu,0.000000
748,drishti_mercury_ketu,0.000000
749,drishti_jupiter_sun,0.000000
